"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMCO6",705.319315408748,-0.258598164557262,0.0617673762713416,0,1,1
"TMED1",609.245545438718,0.275523417972336,0.0571783810579971,0,1,1
"TMED10",12830.1323084053,0.257711149003795,0.0431690738312814,0,1,1
"TMED11P",0.328749350622822,-0.664848067203489,0.535103898996843,0,1,NA
"TMED2",13942.3121722786,0.00501259660683229,0.0472712280800502,0,1,1
"TMED3",7652.56672856769,-0.142581180158186,0.0705155448530798,0,1,1
"TMED4",6259.14203159779,-0.39337581702004,0.0495846435709521,0,1,1
"TMED5",3407.24677206681,-0.0470399774208943,0.0623394597031085,0,1,1
"TMED6",24.2331354465293,-0.0584645250332538,0.067700442314555,0,1,1
"TMED7",3408.93010483145,0.234335525399896,0.0519517169801084,0,1,1
"TMED7-TICAM2",12.8785523064536,0.785383676421002,0.0981369981486976,0,1,1
"TMED8",1233.47524768324,0.0546991898504971,0.0569075627624328,0,1,1
"TMED9",11175.2249020126,0.24698588796985,0.0535234438645983,0,1,1
"TMEFF1",4.2748049005224,0.188992828547903,0.249286430172746,0,1,1
"TMEFF2",10.6581278003227,0.253007007250299,0.275450886144529,0,1,1
"TMEM100",69.7092372908278,-0.442009081263405,0.206173169974945,0,1,1
"TMEM101",1967.27513611219,0.159122885031303,0.0657447720373836,0,1,1
"TMEM102",854.771715764548,-0.283265773857647,0.0841283751388419,0,1,1
"TMEM104",1326.39614538814,0.508613990612751,0.0554040360207462,0,1,1
"TMEM105",111.302061839803,-0.732121119407705,0.163213991716097,0,1,1
"TMEM106A",208.942567544176,0.734412429302415,0.129864244476052,0,1,1
"TMEM106B",2454.94551136603,-0.123576889107537,0.0613589290658394,0,1,1
"TMEM106C",3393.9181465707,0.230674303669422,0.0786532291132973,0,1,1
"TMEM107",582.86867808507,0.185545621778196,0.0691796108488639,0,1,1
"TMEM108",161.583538159235,-0.835994043664532,0.201830586643597,0,1,1
"TMEM109",5954.15220937163,0.406543209190789,0.0597805397913789,0,1,1
"TMEM11",1470.32297618622,0.177174256407551,0.0646341125381911,0,1,1
"TMEM114",0.918196311390988,0.571243175923749,0.388932421428613,0,1,1
"TMEM115",2880.83592453441,-0.0837877290944065,0.0550826009859936,0,1,1
"TMEM116",524.065503435668,-0.369715880500416,0.0912583608250984,0,1,1
"TMEM117",607.711543362535,-0.435741791445563,0.0828267217991716,0,1,1
"TMEM119",941.375194685032,0.0875441826571498,0.162188099353411,0,1,1
"TMEM120A",2007.19236810176,-0.112730611814072,0.0635826339572683,0,1,1
"TMEM120B",766.791990887396,0.00906756645193713,0.0560255935255314,0,1,1
"TMEM121",80.3534941466812,0.12934595555225,0.127145799702616,0,1,1
"TMEM121B",39.773073375253,-0.0438160406922526,0.140181914187637,0,1,1
"TMEM123",13389.6462371828,0.167090807907321,0.0791840578961899,0,1,1
"TMEM125",627.9391973384,-0.660292954753088,0.155388202831203,0,1,1
"TMEM126A",762.166365616819,0.0943387716755059,0.0532739384667828,0,1,1
"TMEM126B",1094.25731328873,0.0983201836324744,0.0453771270560585,0,1,1
"TMEM127",5782.65980376692,-0.0186496361490508,0.042025604075277,0,1,1
"TMEM128",832.696074062097,-0.244847979736953,0.0480591555492915,0,1,1
"TMEM129",3062.96555679958,-0.479681239008061,0.0720061834688761,0,1,1
"TMEM130",70.0365789448503,0.158096538059959,0.185948959937493,0,1,1
"TMEM131",2974.41450446551,0.0381603025025218,0.0521006143656337,0,1,1
"TMEM131L",686.265601401287,0.789998112920536,0.111557891999136,0,1,1
"TMEM132A",4099.09901927228,0.718452530286872,0.10423018835801,0,1,1
"TMEM132B",26.8353547225362,0.308626066377538,0.167617822268528,0,1,1
"TMEM132C",33.721405627281,-1.03839999417626,0.301789839281673,0,1,1
"TMEM132D",0.668185496684901,0.15465982007277,0.327273563662027,0,1,1
"TMEM132D-AS1",2.37347894270665,-1.47738342380005,0.466857262677812,0,1,1
"TMEM132D-AS2",0.0446189263287614,-0.0851940219501544,1.78101764122495,0,1,NA
"TMEM132E",22.0175315518614,-0.710434826229395,0.152264927970549,0,1,1
"TMEM134",2936.88062134732,-0.601737811179834,0.0787363745828827,0,1,1
"TMEM135",961.831395650983,-0.525372213727416,0.0720468652580769,0,1,1
"TMEM138",1570.91542984042,-0.0083505965163735,0.0578425382761986,0,1,1
"TMEM139",614.315770088722,-0.497470688694893,0.208801815609228,0,1,1
"TMEM140",907.036842149025,0.267196171067082,0.0787114771347898,0,1,1
"TMEM141",2595.57621116873,0.0305698888460228,0.0873148503812671,0,1,1
"TMEM143",298.337137112267,-0.119531740242688,0.0608157374239059,0,1,1
"TMEM144",470.898081686478,-0.411558819596435,0.0785026839394966,0,1,1
"TMEM145",70.6478680666947,-1.10105239194838,0.1825951742653,0,1,1
"TMEM147",5742.21211832042,-0.233059429065972,0.074738911805464,0,1,1
"TMEM147-AS1",547.750753280017,-0.828154793116977,0.0892846055084591,0,1,1
"TMEM14A",1262.66081354242,0.0749372794198986,0.0684356523353691,0,1,1
"TMEM14B",2170.72439093557,0.356415148383325,0.0578103390082092,0,1,1
"TMEM14C",4184.81767629431,0.434335293647771,0.0563905323422121,0,1,1
"TMEM14EP",1.1758542237666,-0.305015830444427,0.275153359623324,0,1,1
"TMEM150A",973.332991767289,-0.439877475732876,0.0629858748724347,0,1,1
"TMEM150B",71.9039902759653,1.61779890152418,0.178018505742918,0,1,1
"TMEM150C",247.194087778578,-0.152935724202453,0.121703524316732,0,1,1
"TMEM151A",21.9474917958018,-0.510809772379238,0.228374163742133,0,1,1
"TMEM151B",8.65618261826981,-0.765474876781299,0.173976616757276,0,1,1
"TMEM154",2187.50501620468,-0.444804211177306,0.11921935434007,0,1,1
"TMEM156",60.2016921320761,0.185476913203268,0.159937893483789,0,1,1
"TMEM158",674.142346036517,1.25332796040204,0.145471708311106,0,1,1
"TMEM159",3011.80698108981,-0.529901511660813,0.0772876609626704,0,1,1
"TMEM160",492.442020704473,-0.436157209372916,0.102816543650251,0,1,1
"TMEM161A",1958.56427790449,-0.0306610641867168,0.0604529109957735,0,1,1
"TMEM161B",629.130449642344,-0.149229338792669,0.0646056171723033,0,1,1
"TMEM161B-AS1",232.909566235562,-0.646836080529833,0.0808900180850976,0,1,1
"TMEM163",606.864344791653,-1.28726955841842,0.180517058544388,0,1,1
"TMEM164",1785.5894484875,0.312494166819349,0.069296332307787,0,1,1
"TMEM165",5795.57506991098,-0.236696662361324,0.0592885665607894,0,1,1
"TMEM167A",3480.87186087746,0.126675929247967,0.0422079404366747,0,1,1
"TMEM167B",2480.77174937605,-0.205415895891999,0.0383214619251355,0,1,1
"TMEM168",1589.27206601989,-0.553358619344701,0.0714468523991253,0,1,1
"TMEM169",38.3600619597185,0.0682098697215889,0.161630209595529,0,1,1
"TMEM17",141.698151912567,0.584720051342959,0.070448122960104,0,1,1
"TMEM170A",1213.69145628677,-0.223615752387809,0.0534342270974207,0,1,1
"TMEM170B",252.624574400746,-0.573284442899248,0.112673235803375,0,1,1
"TMEM171",102.643759003851,1.38518158455062,0.169749404477347,0,1,1
"TMEM174",0.0898670344283524,0.0856937033613737,1.09990391606645,0,1,NA
"TMEM175",1118.57088600334,-0.444638327043165,0.0684798103983487,0,1,1
"TMEM176A",1553.26455072427,0.782555319039517,0.149694363978673,0,1,1
"TMEM176B",2664.39574247997,0.770333141162799,0.146848617363784,0,1,1
"TMEM177",466.33195969466,0.257181006047685,0.0629803782656178,0,1,1
"TMEM178A",124.33040767143,-1.66144969945012,0.166638222680393,0,1,1
"TMEM178B",430.575610382988,-1.58775911729222,0.174255278894734,0,1,1
"TMEM179",12.6737227435893,-1.20712790483555,0.269688117676419,0,1,1
"TMEM179B",2250.28046713445,-0.0953237272449077,0.0541919624986069,0,1,1
"TMEM18",1176.01624526831,0.123217390375375,0.0494391101544885,0,1,1
"TMEM181",2811.78096694433,-0.171173066277885,0.0618389793323113,0,1,1
"TMEM182",272.778064121129,-0.521851574505496,0.0714776023722481,0,1,1
"TMEM183A",1559.22871335885,0.0772699370959591,0.0376334692265602,0,1,1
"TMEM183AP1",0.187151352592955,0.290018890693013,0.58326973689586,0,1,NA
"TMEM184A",3612.16759234279,-1.23149641518024,0.140871266594908,0,1,1
"TMEM184B",4845.09465172174,0.0150976289360797,0.0536382845179168,0,1,1
"TMEM184C",1409.32628295851,-0.234176960228477,0.0536056524776664,0,1,1
"TMEM185A",638.775107090383,-0.186287763840196,0.0523148191138343,0,1,1
"TMEM185B",975.842878583656,0.555819725151503,0.0565041557292519,0,1,1
"TMEM186",602.666399103285,0.125451660887545,0.0721876280106294,0,1,1
"TMEM187",506.365119199929,0.0858175044970267,0.0726989972164998,0,1,1
"TMEM19",1644.94529836262,-0.192486535967515,0.0764504505206298,0,1,1
"TMEM190",8.30068029208939,-0.0228982402240502,0.155779976928916,0,1,1
"TMEM191A",172.933636416357,-0.474762244016575,0.114340541294995,0,1,1
"TMEM191B",29.1400596721122,-1.15411621000664,0.196432309960553,0,1,1
"TMEM191C",47.0081070932518,-1.1510289257394,0.163064911829192,0,1,1
"TMEM192",1070.5592080963,-0.203226650456372,0.056965481516269,0,1,1
"TMEM196",0.78499134139463,-1.34040441799875,0.456017570657958,0,1,1
"TMEM198",223.427778233413,-0.34714382712227,0.101017339114338,0,1,1
"TMEM198B",910.922170207469,-0.980289730518005,0.0699090836078474,0,1,1
"TMEM199",897.910142328268,-0.0485692253928437,0.0470519246034753,0,1,1
"TMEM200A",259.242448711141,0.545170662814539,0.149902706221553,0,1,1
"TMEM200B",328.237580489759,0.403199312155268,0.143186973024707,0,1,1
"TMEM200C",57.9242154801432,0.0411223797343079,0.181681970933682,0,1,1
"TMEM201",1448.46647639367,0.116742346585349,0.0575222200051702,0,1,1
"TMEM202",0.280702498516403,0.668522586073277,0.87490912029681,0,1,NA
"TMEM202-AS1",34.1512376009564,-0.189439910999877,0.0853814342226806,0,1,1
"TMEM203",1990.23699755849,0.316420893162153,0.0505084126533302,0,1,1
"TMEM204",703.003292299741,-0.0614021832671017,0.100386475928782,0,1,1
"TMEM205",3485.94297588489,-0.5972678218088,0.0767021847459966,0,1,1
"TMEM207",0.772631671359148,0.842897568679991,0.710029488328586,0,1,1
"TMEM208",2319.81208069805,0.174156387581695,0.0648381462841566,0,1,1
"TMEM209",1225.97091239367,0.0217815832360109,0.0570573850111518,0,1,1
"TMEM210",0.893753032778737,-0.766059036399285,0.321586812865435,0,1,1
"TMEM211",3.03077326421894,-0.135707718609908,0.248190368812746,0,1,1
"TMEM212",0.4030972562134,0.114856812947228,0.337773409638232,0,1,1
"TMEM213",4.79961633689311,-0.0999510308641213,0.230478769799034,0,1,1
"TMEM214",6337.31234878441,0.00628286534609494,0.0488631145709689,0,1,1
"TMEM215",3.56365414090239,0.995726796262371,0.326652235851801,0,1,1
"TMEM216",898.755718270955,-0.226332893282431,0.061002865113952,0,1,1
"TMEM217",50.8178895845801,0.575261439768896,0.0994131065145873,0,1,1
"TMEM218",834.769854032108,-0.442949613935282,0.0586957873471534,0,1,1
"TMEM219",5890.02185781164,-0.411070931030249,0.0697903844910842,0,1,1
"TMEM220",103.369474645951,0.0115584639943417,0.129153374607008,0,1,1
"TMEM220-AS1",20.6854632764105,-0.88499618944317,0.152136937337995,0,1,1
"TMEM221",27.9077674151368,-0.74989257732059,0.136686641994747,0,1,1
"TMEM222",2315.33893914652,-0.0602095349479462,0.0494718372756527,0,1,1
"TMEM223",1117.0330440828,-0.0810774557658833,0.064560990652107,0,1,1
"TMEM225",0.17682076237235,0.0932801400478056,0.525870537796104,0,1,NA
"TMEM225B",26.7398052977253,-0.437855796631658,0.147128302519523,0,1,1
"TMEM229A",6.36016050319014,-1.46819206069227,0.320944399728176,0,1,1
"TMEM229B",592.917098320196,-0.192309235065323,0.108137392941076,0,1,1
"TMEM230",4904.57630240596,-0.137340677145847,0.0470079564029699,0,1,1
"TMEM231",397.140247925218,-0.22493447316064,0.0736053416955307,0,1,1
"TMEM232",19.3061284071426,-0.61907200484862,0.114483245035091,0,1,1
"TMEM233",39.4078839211188,0.0500113173372616,0.136306527829237,0,1,1
"TMEM234",706.345482159106,-0.25899946564022,0.0645699923903695,0,1,1
"TMEM235",0.905264451033826,-0.184862309524199,0.30412869655483,0,1,1
"TMEM236",26.9287405827319,0.979516112627372,0.154654965772192,0,1,1
"TMEM237",1096.38033636836,0.465572049204061,0.0679734063928821,0,1,1
"TMEM238",382.072979587179,-0.200827037293777,0.127915519003146,0,1,1
"TMEM238L",372.915916907203,-1.40849376002745,0.255416412179841,0,1,1
"TMEM239",0.816327136026641,2.05349007901192,0.313072982664025,0.170854982620216,0.864337794747583,1
"TMEM240",48.8396855677284,-0.20413139671324,0.110082008699766,0,1,1
"TMEM241",467.189170608588,0.564833727983524,0.0855978347338045,0,1,1
"TMEM242",793.154228630642,0.130970308616782,0.0534357562534377,0,1,1
"TMEM243",968.470217453458,-0.384365954173331,0.0555160211488067,0,1,1
"TMEM244",1.19883870101547,1.09827224214086,0.250642890317277,0,1,1
"TMEM245",3214.03303446464,-0.13637933066029,0.0667813862651695,0,1,1
"TMEM246-AS1",0.777183859843903,-0.618456689122443,0.291374395356744,0,1,1
"TMEM248",6162.83792587182,-0.0601642452948771,0.0319341057831032,0,1,1
"TMEM248P1",0.0125478731505577,0.00208037670694682,2.92627850490023,0,1,NA
"TMEM249",12.1653731039914,0.0843861024428537,0.140449641682257,0,1,1
"TMEM25",1116.42355460634,-0.639363899862152,0.0941911203279606,0,1,1
"TMEM250",2734.1053991763,0.716289783544573,0.0574186769827599,0,1,1
"TMEM251",546.713869854741,0.133684235491639,0.0514190137971066,0,1,1
"TMEM252",11.9330691018624,-1.26799063059656,0.313174037540256,0,1,1
"TMEM253",12.5539614508813,-0.532927342970874,0.147453904633368,0,1,1
"TMEM254",1975.30771961166,-0.469423546645225,0.0838939975575248,0,1,1
"TMEM255A",56.7889278802774,1.28143652370983,0.186151023483366,0,1,1
"TMEM255B",297.249729197544,0.303613747116238,0.0963627746543974,0,1,1
"TMEM256",1363.20792812281,-0.191597477868649,0.0777914469758813,0,1,1
"TMEM256P2",0.288780156290458,-0.523059629190096,0.385553426778437,0,1,NA
"TMEM258",4007.47113137837,-0.116817436875855,0.0567455377655797,0,1,1
"TMEM259",7472.88905236574,-0.30911011827349,0.0578170833383629,0,1,1
"TMEM26",60.5029909408189,1.1233640784319,0.130007424738862,0,1,1
"TMEM260",1019.00496011401,-0.293905674237839,0.0517344482776426,0,1,1
"TMEM262",70.6403270535821,-0.690394150206068,0.0750395010670643,0,1,1
"TMEM263",2090.97346650093,0.0554235143188174,0.0621026180413139,0,1,1
"TMEM266",68.238338562497,-0.25169784493838,0.0907687445673736,0,1,1
"TMEM267",684.119268270089,0.0455524916208473,0.0572168914907562,0,1,1
"TMEM268",903.363400275951,0.352513794140815,0.055768904085075,0,1,1
"TMEM269",4.43701685602669,-0.477092271575789,0.162601925276059,0,1,1
"TMEM270",26.3930402813156,-0.18516868394484,0.201496009359631,0,1,1
"TMEM272",2.75529708322262,-0.192603795952215,0.228779864321509,0,1,1
"TMEM30A",7469.42015685017,-0.0949067860629913,0.0520569685057407,0,1,1
"TMEM30B",2984.06219552522,-0.266859195039034,0.106185208416422,0,1,1
"TMEM30CP",0.371582527564079,0.037982498376069,0.332088041842242,0,1,NA
"TMEM31",6.31158216299409,0.0764320628008601,0.182067956685581,0,1,1
"TMEM33",3326.14116867785,0.177113359283389,0.054653952728312,0,1,1
"TMEM35A",160.596805534022,-1.89543297032173,0.23518643990876,0,1,1
"TMEM35B",225.141092330841,-0.0146902153198422,0.0679828253217755,0,1,1
"TMEM37",543.281113767206,-0.361186685069342,0.143268383865536,0,1,1
"TMEM38A",270.669873887234,0.186390931925412,0.119513921709154,0,1,1
"TMEM38B",483.449684065099,0.697734049436023,0.084447198274902,0,1,1
"TMEM39A",1703.86333090923,-0.112839730355666,0.0503994045837599,0,1,1
"TMEM39B",1077.8645849893,0.117511856905061,0.050550059213209,0,1,1
"TMEM40",2039.3527596042,-0.471358799140945,0.155141687803182,0,1,1
"TMEM41A",2465.05976645223,-0.0355959172123423,0.0619613001068669,0,1,1
"TMEM41B",1779.74060348521,-0.00329534802888324,0.0548480542458181,0,1,1
"TMEM42",635.217361188622,-0.0779815248507966,0.0603829142495971,0,1,1
"TMEM43",6147.33901763199,-0.0147074383089936,0.0589650147586878,0,1,1
"TMEM44",1014.83772744074,0.0988664918598835,0.0794498979865087,0,1,1
"TMEM45A",3308.04601586274,1.89427311503114,0.18737056548933,0,1,1
"TMEM45B",2138.15888676863,-0.928266663134296,0.167126055256417,0,1,1
"TMEM47",2367.39943685743,-1.07975138378372,0.138838751790109,0,1,1
"TMEM50A",6116.10625000537,-0.0250344250156954,0.0375039657383713,0,1,1
"TMEM50B",2446.80925968422,-0.679943963756622,0.0540213057779375,0,1,1
"TMEM51",2847.23151267319,-0.711070082455847,0.0852551709083921,0,1,1
"TMEM51-AS1",439.536309238126,-1.95274498189063,0.137620107766462,0,1,1
"TMEM52",108.805068160173,-0.249261509303278,0.165321577106974,0,1,1
"TMEM52B",208.389220327297,0.880437764498502,0.222511809114253,0,1,1
"TMEM53",731.765880317416,-0.362298449877175,0.0697478152028623,0,1,1
"TMEM54",5298.22693980815,-0.246769225684804,0.0884129127081739,0,1,1
"TMEM59",12726.1487016183,-0.118561402383563,0.0533105177706236,0,1,1
"TMEM59L",32.569582488568,1.20828134794123,0.18954940436062,0,1,1
"TMEM60",751.431829478752,-0.0444393816992631,0.0520293782205087,0,1,1
"TMEM61",40.1407253882536,1.13127968768393,0.206780793711811,0,1,1
"TMEM62",1274.16649145659,-0.482294829399267,0.0667350753431962,0,1,1
"TMEM63A",3510.54613811428,-0.750570134007248,0.0796525062620565,0,1,1
"TMEM63B",3797.6090006926,0.156251282164408,0.059510288892617,0,1,1
"TMEM63C",76.5000050661978,1.87727166315162,0.211730417705256,0,1,1
"TMEM64",2149.86954085768,-0.924449373358634,0.123850754099994,0,1,1
"TMEM65",1202.20487860984,0.602868576675314,0.0837341159139593,0,1,1
"TMEM67",405.212919585926,-0.119262126599396,0.0703829063419182,0,1,1
"TMEM68",1063.02502691436,-0.254768482344968,0.0560896716916853,0,1,1
"TMEM69",1827.63137394848,-0.101985035180544,0.0499916388749715,0,1,1
"TMEM70",1068.3143428904,0.153272235732567,0.0585281835610516,0,1,1
"TMEM71",67.0538707843339,0.700606916594166,0.149239967162302,0,1,1
"TMEM72",1.73321957277543,-0.76285112435078,0.310436107649802,0,1,1
"TMEM72-AS1",3.65271210592386,-0.950740934631428,0.172308179077265,0,1,1
"TMEM74",8.95550276091092,0.186367319194975,0.23082398519363,0,1,1
"TMEM74B",337.283265995979,-1.07653742916159,0.151376560959041,0,1,1
"TMEM75",4.48982682145578,0.0814089656079592,0.17965151200991,0,1,1
"TMEM79",2038.97934312133,0.108488237379752,0.104252198894443,0,1,1
"TMEM80",747.663797071063,-0.17199340687428,0.0657576769810563,0,1,1
"TMEM81",123.693070381277,0.0677852995345836,0.0647009021335214,0,1,1
"TMEM82",2.97177134957728,0.084372900205021,0.273535864436144,0,1,1
"TMEM86A",390.443591401053,0.167520442127338,0.0955625073919835,0,1,1
"TMEM86B",198.418812156015,-0.322096020604094,0.0994256991627336,0,1,1
"TMEM87A",4427.84191368536,-0.0804035227440755,0.0476683560304399,0,1,1
"TMEM87B",2649.15084202441,-0.175999619200625,0.0549945343813313,0,1,1
"TMEM88",168.503300684499,-0.411852031498461,0.113912545322111,0,1,1
"TMEM88B",9.33007327867344,-0.955322497235149,0.251016974500655,0,1,1
"TMEM89",2.72851927312229,-0.0976317767688439,0.169424990456239,0,1,1
"TMEM8B",890.335282009972,-0.573615904054024,0.0746199519997657,0,1,1
"TMEM9",4760.34188622478,0.0756680091413491,0.063966366719989,0,1,1
"TMEM91",596.418612065358,-0.235365123273767,0.113556083170583,0,1,1
"TMEM92",290.22676099121,0.852679517885957,0.153446126413394,0,1,1
"TMEM92-AS1",22.3383424671162,0.253519126442256,0.13595454023459,0,1,1
"TMEM94",4754.82345392562,-0.582289140305119,0.060168041334391,0,1,1
"TMEM95",2.02925571117332,-0.544036935459997,0.221401509908538,0,1,1
"TMEM97",7584.38826256731,-2.00366319204759,0.141819408487909,-0.025829976916731,0.979392951699274,1
"TMEM97P1",1.65883732432468,-0.964499073451413,0.208835047509873,0,1,1
"TMEM98",1957.58221148682,0.0367439325567781,0.120168696029426,0,1,1
"TMEM99",878.887157258843,-0.148826458250539,0.0709350627456428,0,1,1
"TMEM9B",2519.65741102808,0.0907667281349837,0.0483704037628615,0,1,1
"TMEM9B-AS1",54.8409606864848,-0.211969711107946,0.0875126960704333,0,1,1
"TMF1",2062.66217156279,-0.157217742191995,0.0625095226150335,0,1,1
"TMIE",61.4608414662658,0.0768915267526077,0.140796616103849,0,1,1
"TMIGD1",0.390859758523859,0.155354707300872,0.382135468775026,0,1,NA
"TMIGD2",45.498764198537,-0.265081761143778,0.151725785899105,0,1,1
"TMIGD3",225.13769590834,1.03360767950191,0.139106284369812,0,1,1
"TMLHE",376.203345357706,0.14105067295882,0.0591906620926641,0,1,1
"TMLHE-AS1",2.91404578082821,-0.452041609980977,0.147168513091066,0,1,1
"TMOD1",229.613059152249,-0.359640832631221,0.199078927999246,0,1,1
"TMOD2",603.028537528133,0.128550530631635,0.0989760059350117,0,1,1
"TMOD3",4429.93922429697,0.421546731952051,0.0620822373355446,0,1,1
"TMOD4",0.0129363777957537,-0.073420535081696,2.9997412768844,0,1,NA
"TMPO",5822.04721560081,0.0821630140992542,0.0715818191056371,0,1,1
"TMPO-AS1",219.535643893394,-0.107997607142183,0.0956411615433158,0,1,1
"TMPOP2",8.44364893622009,0.027889951797294,0.128938085031046,0,1,1
"TMPPE",102.455222928699,0.239320641182531,0.0971755033492035,0,1,1
"TMPRSS11A",82.5846591125495,3.42530043214867,0.274044767211019,5.20097663843064,1.98244022387745e-07,3.7617226846413e-05
"TMPRSS11B",4.47037914057208,3.16789148805944,0.547016886891712,2.1350190753629,0.0327594520118414,1
"TMPRSS11BNL",1.86570828225519,3.4308611769253,0.490371196807626,2.91791440084649,0.00352381069627353,0.305594223703003
"TMPRSS11CP",2.73205614854217,-1.00449674384033,0.183959691902116,0,1,1
"TMPRSS11D",276.999324821608,3.86097688653735,0.350406830083069,5.31090357484235,1.09083037649615e-07,2.16227903469562e-05
"TMPRSS11E",804.713341742279,0.502945749013007,0.258687140733987,0,1,1
"TMPRSS11F",17.5874939267705,4.3312971852633,0.366106949442093,6.36780369456504,1.91754113948473e-10,5.52874426463642e-08
"TMPRSS11GP",2.53397439932497,2.54898011783971,0.395619030449225,1.38764840815758,0.16524413318615,1
"TMPRSS12",6.27455613800186,-1.06521508279629,0.153763535243005,0,1,1
"TMPRSS13",498.256236427097,1.14772916256358,0.189359746190294,0,1,1
"TMPRSS15",4.80657824183324,0.775964893804632,0.351629063677915,0,1,1
"TMPRSS2",4587.40287815088,-2.03444066163927,0.208574170277944,-0.165124289327769,0.868846155309057,1
"TMPRSS3",382.652224316063,0.826283556031455,0.217262716171081,0,1,1
"TMPRSS4",9437.99937608003,-0.770951886429734,0.208469390915507,0,1,1
"TMPRSS5",20.4821070146678,-0.459723508023734,0.105803521776945,0,1,1
"TMPRSS6",37.5912511648588,-0.248403020658632,0.147689236658461,0,1,1
"TMPRSS7",12.1171014864536,-0.55459635973786,0.151324502329354,0,1,1
"TMPRSS9",23.7613588787477,-0.177092718749892,0.106972974978998,0,1,1
"TMSB10",71041.4282820596,0.559067777019982,0.0963854978902306,0,1,1
"TMSB15A",117.098820442715,-1.39662832999826,0.205904365138181,0,1,1
"TMSB15B",24.4497448441249,-0.382627259950709,0.120605289224265,0,1,1
"TMSB4X",78259.0968072239,0.151365651418328,0.0845470135304561,0,1,1
"TMSB4XP3",0.254243676337594,-0.281677720324109,0.399038127071076,0,1,NA
"TMSB4XP4",66.3737565479536,-0.190066701478007,0.112537456184259,0,1,1
"TMSB4Y",132.95944910969,-0.459755716239833,0.260973378023186,0,1,1
"TMTC1",753.969854932087,0.491766080202769,0.166346571096518,0,1,1
"TMTC2",1175.75457769307,-0.805639790973517,0.0895330201155586,0,1,1
"TMTC3",1959.7728857394,0.244202819056266,0.0758189926663703,0,1,1
"TMTC4",1291.71531116915,-0.548091124763962,0.0786697474164254,0,1,1
"TMUB1",3100.11562256225,-0.263987149252377,0.067472066411546,0,1,1
"TMUB2",2571.65341164069,-0.223520890287314,0.0388257459686764,0,1,1
"TMX1",2705.75424188715,0.327588795536601,0.0539103207817324,0,1,1
"TMX2",3872.85566356176,0.263050540756446,0.0510698304042709,0,1,1
"TMX3",2044.83526231828,0.0854084501605618,0.0487746421684204,0,1,1
"TMX4",2297.5704887176,0.158086165528084,0.0771972673374859,0,1,1
"TNC",7783.89105016531,2.32961311548066,0.16891900171792,1.95130868717239,0.0510203362916836,1
"TNF",89.6364744685495,1.46038440510293,0.18462712332723,0,1,1
"TNFAIP1",4384.38094457388,0.243918901461944,0.047512404439265,0,1,1
"TNFAIP2",26967.531617193,-1.56442916575367,0.115440773198778,0,1,1
"TNFAIP3",3263.537774909,0.752632927226397,0.134654975848571,0,1,1
"TNFAIP6",291.12268449564,1.08307766118473,0.178416897548261,0,1,1
"TNFAIP8",1586.85347807901,0.385703890356254,0.0759484173245375,0,1,1
"TNFAIP8L1",1302.5774932426,0.322823046641795,0.0693777511867413,0,1,1
"TNFAIP8L2",167.828107121422,0.92719837977977,0.143842120276909,0,1,1
"TNFAIP8L3",225.639751911738,0.767840049411833,0.169980775630164,0,1,1
"TNFRSF10A",635.373952808331,0.848716089691034,0.086846358469745,0,1,1
"TNFRSF10B",3245.4597792236,0.220869023880068,0.0861015493198096,0,1,1
"TNFRSF10C",107.428991036373,0.300444258441797,0.147448376519625,0,1,1
"TNFRSF10D",261.816660990398,0.707957174631459,0.124868023688915,0,1,1
"TNFRSF11A",309.83904517847,0.302946443369926,0.142064041133181,0,1,1
"TNFRSF11B",273.207589975857,0.849376568308614,0.194147650751282,0,1,1
"TNFRSF12A",3905.66420395281,1.15807261451954,0.10820791323878,0,1,1
"TNFRSF13B",31.4738191329724,-0.808313233975817,0.24969926425789,0,1,1
"TNFRSF13C",177.59404531698,-0.595134437444343,0.162041723313843,0,1,1
"TNFRSF14",3172.49308996742,-0.601033937888832,0.0895383677883072,0,1,1
"TNFRSF17",43.9572718683318,-0.215775446604222,0.236270479825678,0,1,1
"TNFRSF18",342.625075163033,1.40628668291384,0.160694589010438,0,1,1
"TNFRSF19",664.337566934746,-0.0291374507928244,0.207928008199408,0,1,1
"TNFRSF1A",9361.76130840869,0.363371287162009,0.0665117440682234,0,1,1
"TNFRSF1B",2301.68665280565,0.558651390118933,0.116141046755664,0,1,1
"TNFRSF21",20448.1311901809,-0.937867396477381,0.110767077820727,0,1,1
"TNFRSF25",1000.25824634337,-0.194130703269418,0.0946986799294707,0,1,1
"TNFRSF4",213.748230280473,0.571259973336451,0.133159991307767,0,1,1
"TNFRSF6B",0,NA,NA,NA,NA,NA
"TNFRSF8",70.5718915054052,0.869823887608002,0.160571447883047,0,1,1
"TNFRSF9",140.426265700257,0.96039738047847,0.165054170005304,0,1,1
"TNFSF10",7811.95100192176,0.798171543294683,0.14588168760991,0,1,1
"TNFSF11",60.2656457541955,0.872720480010287,0.175832009420137,0,1,1
"TNFSF12",855.846763140745,0.0237022569666115,0.101175301172153,0,1,1
"TNFSF12-TNFSF13",2.05572592631583,0.431200891988531,0.186758236077714,0,1,1
"TNFSF13",361.487563126961,-0.08337568392287,0.0850255404139946,0,1,1
"TNFSF13B",339.308249743509,0.980403904825448,0.147952393030616,0,1,1
